homeaway,line,hit,position,opp,cat,last10,last5,log,oppposrank,gamescore,minutes,oppteam,shots,spread,date,favorite,injuredStarters,injuredBench,shootingPLast3,shootingPLast5,lastGameHit,threePTPercentlast5,threePTPercentlast3,id,odds,underodds,injuredUsage,usageP,restDays
0,3.5,0,Small Forward,26,rebounds,0.5,0.6,0.41,28,226.5,1.0,Portland,-0.6,OKC -13.5,2025-01-26 14:00:08.407046,1,1,3,20.0,22.233333333333334,1,10.66,10.66,3133626,−125,−105,54.810784615720564,15.699538475139137,3
0,5.5,1,Small Forward,23,points,0.2,0.2,0.0,22,226.5,1.0,Portland,-0.6,OKC -13.5,2025-01-26 14:00:08.407046,1,1,3,20.0,22.233333333333334,1,10.66,10.66,3133626,−130,+100,54.810784615720564,15.699538475139137,3
1,4.5,0,Center,1,points,0.3,0.2,0.06,6,226.5,1.1,Okla City,-0.5,OKC -13.5,2025-01-26 14:00:08.407046,0,1,1,66.67999999999999,77.8,1,0.0,0.0,4066211,−125,−105,19.037688067927892,12.216315097467557,3
1,5.5,1,Center,29,rebounds,0.3,0.6,0.44,21,226.5,1.1,Okla City,-0.5,OKC -13.5,2025-01-26 14:00:08.407046,0,1,1,66.67999999999999,77.8,1,0.0,0.0,4066211,−140,+110,19.037688067927892,12.216315097467557,3
1,0.5,1,Guard,1,steals,0.9,0.8,0.71,1,226.5,1.4,Okla City,-1.6,OKC -13.5,2025-01-26 14:00:08.407046,0,1,1,48.220000000000006,44.43333333333334,1,27.5,27.5,4683678,−175,+135,19.037688067927892,22.172568449345054,2
1,1.5,1,Guard,4,3-pt,0.6,0.6,0.34,6,226.5,1.4,Okla City,-1.6,OKC -13.5,2025-01-26 14:00:08.407046,0,1,1,48.220000000000006,44.43333333333334,0,27.5,27.5,4683678,+135,−175,19.037688067927892,22.172568449345054,2
1,10.5,1,Guard,1,points,0.7,0.6,0.03,5,226.5,1.4,Okla City,-1.6,OKC -13.5,2025-01-26 14:00:08.407046,0,1,1,48.220000000000006,44.43333333333334,0,27.5,27.5,4683678,−120,−110,19.037688067927892,22.172568449345054,2
1,18.5,1,Guard,4,pra,0.7,0.6,0.58,5,226.5,1.4,Okla City,-1.6,OKC -13.5,2025-01-26 14:00:08.407046,0,1,1,48.220000000000006,44.43333333333334,0,27.5,27.5,4683678,−115,−115,19.037688067927892,22.172568449345054,2
1,2.5,1,Guard,29,rebounds,0.4,0.4,0.53,13,226.5,1.4,Okla City,-1.6,OKC -13.5,2025-01-26 14:00:08.407046,0,1,1,48.220000000000006,44.43333333333334,0,27.5,27.5,4683678,−160,+124,19.037688067927892,22.172568449345054,2
1,4.5,0,Guard,3,assists,0.6,0.6,0.58,14,226.5,1.4,Okla City,-1.6,OKC -13.5,2025-01-26 14:00:08.407046,0,1,1,48.220000000000006,44.43333333333334,0,27.5,27.5,4683678,−110,−120,19.037688067927892,22.172568449345054,2
1,1.5,1,Shooting Guard,4,3-pt,0.6,0.6,0.54,6,226.5,-2.2,Okla City,-1.6,OKC -13.5,2025-01-26 14:00:08.407046,0,1,1,38.06,36.73333333333333,0,27.379999999999995,27.379999999999995,4914336,−120,−110,19.037688067927892,24.374745650171704,2
1,13.5,0,Shooting Guard,1,points,0.5,0.2,0.0,5,226.5,-2.2,Okla City,-1.6,OKC -13.5,2025-01-26 14:00:08.407046,0,1,1,38.06,36.73333333333333,0,27.379999999999995,27.379999999999995,4914336,−125,−105,19.037688067927892,24.374745650171704,2
1,19.5,0,Shooting Guard,4,pra,0.9,0.8,0.76,5,226.5,-2.2,Okla City,-1.6,OKC -13.5,2025-01-26 14:00:08.407046,0,1,1,38.06,36.73333333333333,1,27.379999999999995,27.379999999999995,4914336,−120,−110,19.037688067927892,24.374745650171704,2
1,3.5,0,Shooting Guard,29,rebounds,0.7,1.0,0.59,13,226.5,-2.2,Okla City,-1.6,OKC -13.5,2025-01-26 14:00:08.407046,0,1,1,38.06,36.73333333333333,1,27.379999999999995,27.379999999999995,4914336,−154,+120,19.037688067927892,24.374745650171704,2
0,0.5,0,Point Guard,27,blocks,0.7,0.6,0.64,3,226.5,-0.8,Portland,1.6,OKC -13.5,2025-01-26 14:00:08.407046,1,1,3,59.82000000000001,51.23333333333333,0,28.32,28.32,4278073,−210,+160,54.810784615720564,34.600376857180194,3
0,1.5,1,Point Guard,10,3-pt,0.3,0.2,0.57,11,226.5,-0.8,Portland,1.6,OKC -13.5,2025-01-26 14:00:08.407046,1,1,3,59.82000000000001,51.23333333333333,0,28.32,28.32,4278073,−120,−110,54.810784615720564,34.600376857180194,3
0,1.5,1,Point Guard,28,steals,0.8,0.8,0.66,27,226.5,-0.8,Portland,1.6,OKC -13.5,2025-01-26 14:00:08.407046,1,1,3,59.82000000000001,51.23333333333333,0,28.32,28.32,4278073,−154,+120,54.810784615720564,34.600376857180194,3
0,31.5,1,Point Guard,23,points,0.6,0.6,0.0,25,226.5,-0.8,Portland,1.6,OKC -13.5,2025-01-26 14:00:08.407046,1,1,3,59.82000000000001,51.23333333333333,0,28.32,28.32,4278073,−110,−120,54.810784615720564,34.600376857180194,3
0,4.5,1,Point Guard,26,rebounds,0.4,0.2,0.55,14,226.5,-0.8,Portland,1.6,OKC -13.5,2025-01-26 14:00:08.407046,1,1,3,59.82000000000001,51.23333333333333,0,28.32,28.32,4278073,−154,+120,54.810784615720564,34.600376857180194,3
0,42.5,0,Point Guard,23,pra,0.6,0.6,0.52,25,226.5,-0.8,Portland,1.6,OKC -13.5,2025-01-26 14:00:08.407046,1,1,3,59.82000000000001,51.23333333333333,0,28.32,28.32,4278073,−110,−120,54.810784615720564,34.600376857180194,3
0,5.5,0,Point Guard,20,assists,0.6,0.8,0.55,23,226.5,-0.8,Portland,1.6,OKC -13.5,2025-01-26 14:00:08.407046,1,1,3,59.82000000000001,51.23333333333333,1,28.32,28.32,4278073,−120,−110,54.810784615720564,34.600376857180194,3
1,1.5,1,Forward,4,3-pt,0.3,0.0,0.42,26,226.5,-0.9,Okla City,-0.7,OKC -13.5,2025-01-26 14:00:08.407046,0,1,1,35.0,38.9,0,30.0,30.0,4431736,+130,−166,19.037688067927892,14.222567639772672,2
1,1.5,0,Forward,1,steals,0.7,0.8,0.44,13,226.5,-0.9,Okla City,-0.7,OKC -13.5,2025-01-26 14:00:08.407046,0,1,1,35.0,38.9,1,30.0,30.0,4431736,+160,−210,19.037688067927892,14.222567639772672,2
1,16.5,1,Forward,4,pra,0.6,0.6,0.56,6,226.5,-0.9,Okla City,-0.7,OKC -13.5,2025-01-26 14:00:08.407046,0,1,1,35.0,38.9,1,30.0,30.0,4431736,−125,−105,19.037688067927892,14.222567639772672,2
1,5.5,1,Forward,29,rebounds,0.4,0.6,0.49,27,226.5,-0.9,Okla City,-0.7,OKC -13.5,2025-01-26 14:00:08.407046,0,1,1,35.0,38.9,1,30.0,30.0,4431736,+110,−140,19.037688067927892,14.222567639772672,2
1,9.5,1,Forward,1,points,0.7,0.6,0.02,3,226.5,-0.9,Okla City,-0.7,OKC -13.5,2025-01-26 14:00:08.407046,0,1,1,35.0,38.9,1,30.0,30.0,4431736,−125,−105,19.037688067927892,14.222567639772672,2
0,0.5,0,Power Forward,9,3-pt,0.7,0.8,0.71,17,247.5,-4.6,Chicago,-1.3,DEN -8.5,2025-01-27 14:00:09.197157,1,0,3,57.14,49.4,1,41.32000000000001,41.32000000000001,3064290,−160,+124,27.227113018449614,18.462749754597258,2
0,10.5,0,Power Forward,29,points,0.6,0.6,0.04,29,247.5,-4.6,Chicago,-1.3,DEN -8.5,2025-01-27 14:00:09.197157,1,0,3,57.14,49.4,1,41.32000000000001,41.32000000000001,3064290,−125,−105,27.227113018449614,18.462749754597258,2
0,17.5,0,Power Forward,29,pra,0.5,0.6,0.58,21,248.5,-4.6,Chicago,-1.3,DEN -9.5,2025-01-27 14:00:09.197157,1,0,3,57.14,49.4,1,41.32000000000001,41.32000000000001,3064290,−120,−110,27.227113018449614,18.462749754597258,2
0,2.5,1,Power Forward,29,assists,0.3,0.4,0.38,20,247.5,-4.6,Chicago,-1.3,DEN -8.5,2025-01-27 14:00:09.197157,1,0,3,57.14,49.4,0,41.32000000000001,41.32000000000001,3064290,+120,−154,27.227113018449614,18.462749754597258,2
0,4.5,0,Power Forward,27,rebounds,0.3,0.2,0.58,29,247.5,-4.6,Chicago,-1.3,DEN -8.5,2025-01-27 14:00:09.197157,1,0,3,57.14,49.4,0,41.32000000000001,41.32000000000001,3064290,+105,−135,27.227113018449614,18.462749754597258,2
0,1.5,0,Power Forward,8,3-pt,0.4,0.4,0.45,20,231.5,0.8,Dallas,0.7,DAL -12.5,2025-01-27 14:00:09.197157,0,1,3,32.879999999999995,37.3,0,23.3,23.3,5160992,+120,−154,67.35604921338297,20.547068342034862,2
0,1.5,0,Power Forward,8,blocks,0.5,0.4,0.5,26,231.5,0.8,Dallas,0.7,DAL -12.5,2025-01-27 14:00:09.197157,0,1,3,32.879999999999995,37.3,1,23.3,23.3,5160992,+150,−195,67.35604921338297,20.547068342034862,2
0,11.5,0,Power Forward,11,points,0.3,0.2,0.0,28,231.5,0.8,Dallas,0.7,DAL -12.5,2025-01-27 14:00:09.197157,0,1,3,32.879999999999995,37.3,0,23.3,23.3,5160992,−125,−105,67.35604921338297,20.547068342034862,2
0,2.5,0,Power Forward,16,assists,0.2,0.2,0.38,23,231.5,0.8,Dallas,0.7,DAL -12.5,2025-01-27 14:00:09.197157,0,1,3,32.879999999999995,37.3,1,23.3,23.3,5160992,+114,−145,67.35604921338297,20.547068342034862,2
0,21.5,0,Power Forward,13,pra,0.4,0.4,0.4,24,231.5,0.8,Dallas,0.7,DAL -12.5,2025-01-27 14:00:09.197157,0,1,3,32.879999999999995,37.3,0,23.3,23.3,5160992,−120,−110,67.35604921338297,20.547068342034862,2
0,7.5,0,Power Forward,21,rebounds,0.5,0.4,0.35,19,231.5,0.8,Dallas,0.7,DAL -12.5,2025-01-27 14:00:09.197157,0,1,3,32.879999999999995,37.3,0,23.3,23.3,5160992,−115,−115,67.35604921338297,20.547068342034862,2
0,0.5,0,Center,5,3-pt,0.4,0.6,0.32,6,221.5,-0.2,Boston,0.0,BOS -5.5,2025-01-27 14:00:09.197157,0,1,1,49.65999999999999,47.46666666666666,1,40.0,40.0,4871144,+165,−215,40.540015174872565,26.369057631397236,2
0,0.5,0,Center,4,blocks,0.5,0.6,0.55,2,221.5,-0.2,Boston,0.0,BOS -5.5,2025-01-27 14:00:09.197157,0,1,1,49.65999999999999,47.46666666666666,0,40.0,40.0,4871144,−120,−110,40.540015174872565,26.369057631397236,2
0,0.5,1,Center,3,steals,0.5,0.4,0.64,1,221.5,-0.2,Boston,0.0,BOS -5.5,2025-01-27 14:00:09.197157,0,1,1,49.65999999999999,47.46666666666666,0,40.0,40.0,4871144,−230,+175,40.540015174872565,26.369057631397236,2
0,19.5,0,Center,6,points,0.6,0.6,0.02,3,221.5,-0.2,Boston,0.0,BOS -5.5,2025-01-27 14:00:09.197157,0,1,1,49.65999999999999,47.46666666666666,1,40.0,40.0,4871144,−125,−105,40.540015174872565,26.369057631397236,2
0,33.5,0,Center,7,pra,0.6,0.6,0.48,3,222.5,-0.2,Boston,0.0,BOS -6.5,2025-01-27 14:00:09.197157,0,1,1,49.65999999999999,47.46666666666666,1,40.0,40.0,4871144,−120,−110,40.540015174872565,26.369057631397236,2
0,4.5,1,Center,4,assists,0.6,0.4,0.59,4,221.5,-0.2,Boston,0.0,BOS -5.5,2025-01-27 14:00:09.197157,0,1,1,49.65999999999999,47.46666666666666,0,40.0,40.0,4871144,+114,−145,40.540015174872565,26.369057631397236,2
0,9.5,0,Center,24,rebounds,0.5,0.6,0.61,4,221.5,-0.2,Boston,0.0,BOS -5.5,2025-01-27 14:00:09.197157,0,1,1,49.65999999999999,47.46666666666666,0,40.0,40.0,4871144,−110,−120,40.540015174872565,26.369057631397236,2
0,0.5,1,Forward,5,3-pt,0.2,0.2,0.24,25,221.5,8.0,Boston,3.0,BOS -5.5,2025-01-27 14:00:09.197157,0,1,1,54.98,52.73333333333333,0,6.659999999999999,6.659999999999999,4684740,+145,−188,40.540015174872565,17.532380412333787,2
0,0.5,1,Forward,4,blocks,0.5,0.6,0.59,25,221.5,8.0,Boston,3.0,BOS -5.5,2025-01-27 14:00:09.197157,0,1,1,54.98,52.73333333333333,1,6.659999999999999,6.659999999999999,4684740,−215,+165,40.540015174872565,17.532380412333787,2
0,1.5,0,Forward,3,steals,0.6,0.8,0.32,25,221.5,8.0,Boston,3.0,BOS -5.5,2025-01-27 14:00:09.197157,0,1,1,54.98,52.73333333333333,0,6.659999999999999,6.659999999999999,4684740,+105,−135,40.540015174872565,17.532380412333787,2
0,16.5,1,Forward,6,points,0.6,0.6,0.0,13,221.5,8.0,Boston,3.0,BOS -5.5,2025-01-27 14:00:09.197157,0,1,1,54.98,52.73333333333333,1,6.659999999999999,6.659999999999999,4684740,−105,−125,40.540015174872565,17.532380412333787,2
0,29.5,1,Forward,7,pra,0.6,0.6,0.32,23,222.5,8.0,Boston,3.0,BOS -6.5,2025-01-27 14:00:09.197157,0,1,1,54.98,52.73333333333333,1,6.659999999999999,6.659999999999999,4684740,−105,−125,40.540015174872565,17.532380412333787,2
0,3.5,1,Forward,4,assists,0.8,0.8,0.34,24,221.5,8.0,Boston,3.0,BOS -5.5,2025-01-27 14:00:09.197157,0,1,1,54.98,52.73333333333333,1,6.659999999999999,6.659999999999999,4684740,−110,−120,40.540015174872565,17.532380412333787,2
0,9.5,0,Forward,24,rebounds,0.6,0.6,0.34,21,221.5,8.0,Boston,3.0,BOS -5.5,2025-01-27 14:00:09.197157,0,1,1,54.98,52.73333333333333,1,6.659999999999999,6.659999999999999,4684740,−120,−110,40.540015174872565,17.532380412333787,2
0,1.5,0,Shooting Guard,19,3-pt,0.2,0.2,0.43,11,224.5,6.7,Phoenix,0.6,LAC -1.5,2025-01-27 14:00:09.197157,1,0,4,53.32000000000001,48.13333333333333,0,24.66,24.66,4066387,+150,−195,50.13183692859532,15.03751195942577,2
0,12.5,0,Shooting Guard,16,pra,0.6,0.6,0.57,8,224.5,6.7,Phoenix,0.6,LAC -1.5,2025-01-27 14:00:09.197157,1,0,4,53.32000000000001,48.13333333333333,0,24.66,24.66,4066387,−125,−105,50.13183692859532,15.03751195942577,2
0,2.5,0,Shooting Guard,13,rebounds,0.5,0.4,0.52,12,224.5,6.7,Phoenix,0.6,LAC -1.5,2025-01-27 14:00:09.197157,1,0,4,53.32000000000001,48.13333333333333,0,24.66,24.66,4066387,−125,−105,50.13183692859532,15.03751195942577,2
0,8.5,0,Shooting Guard,18,points,0.6,0.6,0.02,6,224.5,6.7,Phoenix,0.6,LAC -1.5,2025-01-27 14:00:09.197157,1,0,4,53.32000000000001,48.13333333333333,1,24.66,24.66,4066387,−125,−105,50.13183692859532,15.03751195942577,2
0,3.5,0,Guard,15,rebounds,0.3,0.4,0.3,5,205.5,3.6,Miami,2.8,MIA -1.5,2025-01-27 14:00:09.197157,0,0,3,40.82,38.03333333333333,0,43.32000000000001,43.32000000000001,4712849,+120,−154,65.1326801560747,19.413773842192136,2
0,0.5,0,Power Forward,10,3-pt,0.5,0.4,0.47,10,221.5,-0.3,Charlotte,1.2,LAL -4.5,2025-01-27 14:00:09.197157,1,1,4,50.68,56.699999999999996,0,13.319999999999999,13.319999999999999,6583,−166,+130,54.474495355352886,30.383685340818772,2
0,1.5,0,Power Forward,16,steals,0.5,0.4,0.4,5,223.5,-0.3,Charlotte,1.2,LAL -4.5,2025-01-27 14:00:09.197157,1,1,4,50.68,56.699999999999996,1,13.319999999999999,13.319999999999999,6583,+140,−180,54.474495355352886,30.383685340818772,2
0,12.5,1,Power Forward,25,rebounds,0.6,0.4,0.45,5,223.5,-0.3,Charlotte,1.2,LAL -4.5,2025-01-27 14:00:09.197157,1,1,4,50.68,56.699999999999996,1,13.319999999999999,13.319999999999999,6583,−115,−115,54.474495355352886,30.383685340818772,2
0,2.5,0,Power Forward,22,blocks,0.5,0.6,0.4,12,223.5,-0.3,Charlotte,1.2,LAL -4.5,2025-01-27 14:00:09.197157,1,1,4,50.68,56.699999999999996,0,13.319999999999999,13.319999999999999,6583,+135,−175,54.474495355352886,30.383685340818772,2
0,26.5,1,Power Forward,13,points,0.5,0.4,0.03,26,223.5,-0.3,Charlotte,1.2,LAL -4.5,2025-01-27 14:00:09.197157,1,1,4,50.68,56.699999999999996,1,13.319999999999999,13.319999999999999,6583,−115,−115,54.474495355352886,30.383685340818772,2
0,3.5,0,Power Forward,14,assists,0.4,0.4,0.45,7,223.5,-0.3,Charlotte,1.2,LAL -4.5,2025-01-27 14:00:09.197157,1,1,4,50.68,56.699999999999996,0,13.319999999999999,13.319999999999999,6583,−110,−120,54.474495355352886,30.383685340818772,2
0,42.5,1,Power Forward,15,pra,0.5,0.4,0.5,11,221.5,-0.3,Charlotte,1.2,LAL -4.5,2025-01-27 14:00:09.197157,1,1,4,50.68,56.699999999999996,1,13.319999999999999,13.319999999999999,6583,−110,−120,54.474495355352886,30.383685340818772,2
1,1.5,1,Shooting Guard,28,steals,0.3,0.0,0.33,25,216.5,0.8,Atlanta,0.5,MIN -10.5,2025-01-27 14:00:09.197157,1,0,4,46.519999999999996,44.86666666666667,0,41.9,41.9,4594268,+165,−215,35.085578107002995,30.700693758749328,2
1,28.5,0,Shooting Guard,27,points,0.5,0.6,0.0,29,216.5,0.8,Atlanta,0.5,MIN -10.5,2025-01-27 14:00:09.197157,1,0,4,46.519999999999996,44.86666666666667,1,41.9,41.9,4594268,−120,−110,35.085578107002995,30.700693758749328,2
1,3.5,0,Shooting Guard,30,3-pt,0.6,0.4,0.64,24,216.5,0.8,Atlanta,0.5,MIN -10.5,2025-01-27 14:00:09.197157,1,0,4,46.519999999999996,44.86666666666667,0,41.9,41.9,4594268,−110,−120,35.085578107002995,30.700693758749328,2
1,4.5,0,Shooting Guard,26,assists,0.7,0.8,0.44,27,216.5,0.8,Atlanta,0.5,MIN -10.5,2025-01-27 14:00:09.197157,1,0,4,46.519999999999996,44.86666666666667,1,41.9,41.9,4594268,−154,+120,35.085578107002995,30.700693758749328,2
1,40.5,0,Shooting Guard,27,pra,0.4,0.4,0.29,28,216.5,0.8,Atlanta,0.5,MIN -10.5,2025-01-27 14:00:09.197157,1,0,4,46.519999999999996,44.86666666666667,1,41.9,41.9,4594268,+100,−130,35.085578107002995,30.700693758749328,2
1,6.5,0,Shooting Guard,22,rebounds,0.3,0.2,0.29,18,216.5,0.8,Atlanta,0.5,MIN -10.5,2025-01-27 14:00:09.197157,1,0,4,46.519999999999996,44.86666666666667,0,41.9,41.9,4594268,+100,−130,35.085578107002995,30.700693758749328,2
0,0.5,1,Forward,9,blocks,0.5,0.8,0.35,13,235.5,3.9,Cleveland,1.8,CLE -10.5,2025-01-27 14:00:09.197157,0,1,0,53.56,64.83333333333333,1,0.0,0.0,4684742,+110,−140,25.98920218136864,19.224655522568096,2
0,1.5,1,Forward,10,assists,0.4,0.2,0.39,30,235.5,3.9,Cleveland,1.8,CLE -10.5,2025-01-27 14:00:09.197157,0,1,0,53.56,64.83333333333333,0,0.0,0.0,4684742,−180,+140,25.98920218136864,19.224655522568096,2
0,1.5,0,Forward,6,steals,0.6,0.4,0.43,20,235.5,3.9,Cleveland,1.8,CLE -10.5,2025-01-27 14:00:09.197157,0,1,0,53.56,64.83333333333333,1,0.0,0.0,4684742,+150,−195,25.98920218136864,19.224655522568096,2
0,10.5,0,Forward,12,points,0.4,0.6,0.0,17,235.5,3.9,Cleveland,1.8,CLE -10.5,2025-01-27 14:00:09.197157,0,1,0,53.56,64.83333333333333,1,0.0,0.0,4684742,+100,−130,25.98920218136864,19.224655522568096,2
0,17.5,0,Forward,10,pra,0.6,0.8,0.35,29,235.5,3.9,Cleveland,1.8,CLE -11.5,2025-01-27 14:00:09.197157,0,1,0,53.56,64.83333333333333,1,0.0,0.0,4684742,−120,−110,25.98920218136864,19.224655522568096,2
0,5.5,1,Forward,11,rebounds,0.4,0.4,0.3,28,235.5,3.9,Cleveland,1.8,CLE -10.5,2025-01-27 14:00:09.197157,0,1,0,53.56,64.83333333333333,0,0.0,0.0,4684742,+105,−135,25.98920218136864,19.224655522568096,2
0,19.5,0,Shooting Guard,13,points,0.4,0.4,0.0,3,223.5,0.7,Charlotte,-0.4,LAL -4.5,2025-01-27 14:00:09.197157,1,1,4,52.739999999999995,46.833333333333336,0,37.5,37.5,4066457,−105,−125,54.474495355352886,22.625453828530205,2
0,2.5,0,Shooting Guard,10,3-pt,0.5,0.4,0.5,7,221.5,0.7,Charlotte,-0.4,LAL -4.5,2025-01-27 14:00:09.197157,1,1,4,52.739999999999995,46.833333333333336,0,37.5,37.5,4066457,+114,−145,54.474495355352886,22.625453828530205,2
0,29.5,0,Shooting Guard,15,pra,0.5,0.4,0.39,4,221.5,0.7,Charlotte,-0.4,LAL -4.5,2025-01-27 14:00:09.197157,1,1,4,52.739999999999995,46.833333333333336,0,37.5,37.5,4066457,−120,−110,54.474495355352886,22.625453828530205,2
0,3.5,1,Shooting Guard,25,rebounds,0.3,0.2,0.47,11,223.5,0.7,Charlotte,-0.4,LAL -4.5,2025-01-27 14:00:09.197157,1,1,4,52.739999999999995,46.833333333333336,1,37.5,37.5,4066457,−154,+120,54.474495355352886,22.625453828530205,2
0,6.5,0,Shooting Guard,14,assists,0.5,0.4,0.34,19,223.5,0.7,Charlotte,-0.4,LAL -4.5,2025-01-27 14:00:09.197157,1,1,4,52.739999999999995,46.833333333333336,1,37.5,37.5,4066457,−120,−110,54.474495355352886,22.625453828530205,2
1,1.5,1,Shooting Guard,24,3-pt,0.4,0.4,0.43,30,247.5,-3.2,Denver,-2.0,DEN -8.5,2025-01-27 14:00:09.197157,0,2,1,50.76,48.9,1,31.32,31.32,4397002,+120,−154,66.69343871476242,16.221804980644237,2
1,11.5,1,Shooting Guard,24,points,0.5,0.4,0.0,30,247.5,-3.2,Denver,-2.0,DEN -8.5,2025-01-27 14:00:09.197157,0,2,1,50.76,48.9,0,31.32,31.32,4397002,−115,−115,66.69343871476242,16.221804980644237,2
1,18.5,1,Shooting Guard,25,pra,0.4,0.0,0.49,30,248.5,-3.2,Denver,-2.0,DEN -9.5,2025-01-27 14:00:09.197157,0,2,1,50.76,48.9,0,31.32,31.32,4397002,−110,−120,66.69343871476242,16.221804980644237,2
1,2.5,0,Shooting Guard,5,rebounds,0.7,0.4,0.71,4,247.5,-3.2,Denver,-2.0,DEN -8.5,2025-01-27 14:00:09.197157,0,2,1,50.76,48.9,0,31.32,31.32,4397002,−145,+114,66.69343871476242,16.221804980644237,2
1,4.5,0,Shooting Guard,30,assists,0.4,0.0,0.46,30,247.5,-3.2,Denver,-2.0,DEN -8.5,2025-01-27 14:00:09.197157,0,2,1,50.76,48.9,0,31.32,31.32,4397002,+105,−135,66.69343871476242,16.221804980644237,2
1,0.5,0,Center,1,3-pt,0.6,0.2,0.49,13,205.5,-4.5,Orlando,-1.5,MIA -1.5,2025-01-27 14:00:09.197157,1,0,4,43.58,45.96666666666667,1,20.0,20.0,4066261,+140,−180,46.79028897258134,22.178508993637227,2
1,0.5,0,Center,5,blocks,0.5,0.4,0.47,16,205.5,-4.5,Orlando,-1.5,MIA -1.5,2025-01-27 14:00:09.197157,1,0,4,43.58,45.96666666666667,1,20.0,20.0,4066261,−175,+135,46.79028897258134,22.178508993637227,2
1,0.5,1,Center,14,steals,0.6,0.2,0.74,11,205.5,-4.5,Orlando,-1.5,MIA -1.5,2025-01-27 14:00:09.197157,1,0,4,43.58,45.96666666666667,0,20.0,20.0,4066261,−210,+160,46.79028897258134,22.178508993637227,2
1,15.5,1,Center,2,points,0.4,0.4,0.0,4,205.5,-4.5,Orlando,-1.5,MIA -1.5,2025-01-27 14:00:09.197157,1,0,4,43.58,45.96666666666667,1,20.0,20.0,4066261,−105,−125,46.79028897258134,22.178508993637227,2
1,29.5,1,Center,1,pra,0.5,0.4,0.51,1,206.5,-4.5,Orlando,-1.5,ORL -1.5,2025-01-27 14:00:09.197157,1,0,4,43.58,45.96666666666667,1,20.0,20.0,4066261,−110,−120,46.79028897258134,22.178508993637227,2
1,4.5,1,Center,1,assists,0.4,0.2,0.49,1,205.5,-4.5,Orlando,-1.5,MIA -1.5,2025-01-27 14:00:09.197157,1,0,4,43.58,45.96666666666667,0,20.0,20.0,4066261,+120,−154,46.79028897258134,22.178508993637227,2
1,9.5,1,Center,3,rebounds,0.7,1.0,0.58,1,205.5,-4.5,Orlando,-1.5,MIA -1.5,2025-01-27 14:00:09.197157,1,0,4,43.58,45.96666666666667,1,20.0,20.0,4066261,−120,−110,46.79028897258134,22.178508993637227,2
0,0.5,1,Shooting Guard,8,3-pt,0.6,0.4,0.57,2,231.5,0.5,Dallas,-0.1,DAL -12.5,2025-01-27 14:00:09.197157,0,1,3,41.2,49.23333333333333,0,6.859999999999999,6.859999999999999,5104155,−245,+185,67.35604921338297,17.59496983952716,2
0,11.5,1,Shooting Guard,11,points,0.5,0.6,0.0,7,231.5,0.5,Dallas,-0.1,DAL -12.5,2025-01-27 14:00:09.197157,0,1,3,41.2,49.23333333333333,1,6.859999999999999,6.859999999999999,5104155,−125,−105,67.35604921338297,17.59496983952716,2
0,20.5,1,Shooting Guard,13,pra,0.2,0.4,0.4,7,231.5,0.5,Dallas,-0.1,DAL -12.5,2025-01-27 14:00:09.197157,0,1,3,41.2,49.23333333333333,0,6.859999999999999,6.859999999999999,5104155,−110,−120,67.35604921338297,17.59496983952716,2
0,3.5,1,Shooting Guard,16,assists,0.4,0.6,0.53,12,231.5,0.5,Dallas,-0.1,DAL -12.5,2025-01-27 14:00:09.197157,0,1,3,41.2,49.23333333333333,1,6.859999999999999,6.859999999999999,5104155,−105,−125,67.35604921338297,17.59496983952716,2
0,4.5,0,Shooting Guard,21,rebounds,0.4,0.6,0.57,19,231.5,0.5,Dallas,-0.1,DAL -12.5,2025-01-27 14:00:09.197157,0,1,3,41.2,49.23333333333333,0,6.859999999999999,6.859999999999999,5104155,−140,+110,67.35604921338297,17.59496983952716,2
1,0.5,1,Shooting Guard,25,steals,0.6,0.4,0.68,23,224.5,-1.3,LA Clippers,-3.9,LAC -1.5,2025-01-27 14:00:09.197157,0,0,1,42.239999999999995,43.166666666666664,1,42.339999999999996,42.339999999999996,6580,−154,+120,15.8251126669072,22.081219230198815,2
1,1.5,0,Shooting Guard,6,3-pt,0.5,0.4,0.58,13,224.5,-1.3,LA Clippers,-3.9,LAC -1.5,2025-01-27 14:00:09.197157,0,0,1,42.239999999999995,43.166666666666664,1,42.339999999999996,42.339999999999996,6580,+100,−130,15.8251126669072,22.081219230198815,2
1,13.5,0,Shooting Guard,3,points,0.4,0.4,0.03,9,224.5,-1.3,LA Clippers,-3.9,LAC -1.5,2025-01-27 14:00:09.197157,0,0,1,42.239999999999995,43.166666666666664,1,42.339999999999996,42.339999999999996,6580,−110,−120,15.8251126669072,22.081219230198815,2
1,19.5,0,Shooting Guard,2,pra,0.4,0.4,0.71,10,224.5,-1.3,LA Clippers,-3.9,LAC -1.5,2025-01-27 14:00:09.197157,0,0,1,42.239999999999995,43.166666666666664,1,42.339999999999996,42.339999999999996,6580,−125,−105,15.8251126669072,22.081219230198815,2
1,2.5,0,Shooting Guard,2,rebounds,0.7,0.8,0.71,15,224.5,-1.3,LA Clippers,-3.9,LAC -1.5,2025-01-27 14:00:09.197157,0,0,1,42.239999999999995,43.166666666666664,1,42.339999999999996,42.339999999999996,6580,−166,+130,15.8251126669072,22.081219230198815,2
