homeaway,line,hit,rightleft,opprank,cat,last5,oppteam,pitcherID,righthitters,inningspitchedlast3,temperature,wind,fip,overunder
0,5.5,1,0,24,hits,2,Los Angeles Angels,32667,6,7.066666666666666,70,0,4.069445003594536,9.0
1,17.5,0,0,19,outs,1,Texas Rangers,41277,5,4.166666666666667,70,0,4.76390308370044,9.5
1,2.5,1,0,19,era,4,Texas Rangers,41277,5,4.166666666666667,70,0,4.76390308370044,9.5
1,5.5,0,0,19,hits,3,Texas Rangers,41277,5,4.166666666666667,70,0,4.76390308370044,9.5
1,14.5,1,1,18,outs,3,Atlanta Braves,4683375,9,4.533333333333334,70,0,4.35818018018018,8.0
1,2.5,1,1,18,era,1,Atlanta Braves,4683375,9,4.533333333333334,70,0,4.35818018018018,8.0
1,4.5,1,1,16,hits,3,Atlanta Braves,4683375,9,4.533333333333334,70,0,4.35818018018018,8.0
0,15.5,0,0,11,outs,4,San Diego Padres,5101355,4,5.366666666666667,70,0,4.188526315789474,8.0
0,2.5,0,0,11,era,3,San Diego Padres,5101355,4,5.366666666666667,70,0,4.188526315789474,8.0
0,5.5,0,0,2,hits,1,San Diego Padres,5101355,4,5.366666666666667,70,0,4.188526315789474,8.0
1,1.5,0,1,20,era,0,Chicago Cubs,34401,7,0.0,70,0,0.8250588235294116,9.0
1,3.5,0,1,23,hits,0,Chicago Cubs,34401,7,0.0,70,0,0.8250588235294116,9.0
1,1.5,0,0,22,era,2,Pittsburgh Pirates,40429,6,6.033333333333334,70,0,3.348244263508512,8.0
1,18.5,0,0,22,outs,2,Pittsburgh Pirates,40429,6,6.033333333333334,70,0,3.348244263508512,8.0
1,4.5,1,0,20,hits,1,Pittsburgh Pirates,40429,6,6.033333333333334,70,0,3.348244263508512,8.0
0,17.5,1,1,30,outs,0,Chicago White Sox,36480,6,4.5,70,0,3.9292402551382,9.0
0,2.5,0,1,30,era,5,Chicago White Sox,36480,6,4.5,70,0,3.9292402551382,9.0
0,4.5,0,1,29,hits,4,Chicago White Sox,36480,6,4.5,70,0,3.9292402551382,9.0
1,17.5,0,0,25,outs,3,Oakland Athletics,32776,6,5.666666666666667,70,0,4.536208955223881,8.5
1,2.5,1,0,25,era,2,Oakland Athletics,32776,6,5.666666666666667,70,0,4.536208955223881,8.5
1,4.5,1,0,27,hits,4,Oakland Athletics,32776,6,5.666666666666667,70,0,4.536208955223881,8.5
1,2.5,1,0,29,era,4,Miami Marlins,31864,6,4.8,70,0,5.827122807017544,9.0
1,4.5,0,0,18,hits,4,Miami Marlins,31864,6,4.8,70,0,5.827122807017544,9.0
1,1.5,0,1,27,era,3,Seattle Mariners,42409,9,6.7,70,0,2.641447350771294,6.5
1,18.5,0,1,27,outs,4,Seattle Mariners,42409,9,6.7,70,0,2.641447350771294,6.5
1,4.5,0,1,30,hits,3,Seattle Mariners,42409,9,6.7,70,0,2.641447350771294,6.5
1,15.5,0,1,16,outs,2,Washington Nationals,39640,7,4.733333333333333,70,0,4.486724832214765,9.0
1,2.5,1,1,16,era,1,Washington Nationals,39640,7,4.733333333333333,70,0,4.486724832214765,9.0
1,5.5,1,1,17,hits,3,Washington Nationals,39640,7,4.733333333333333,70,0,4.486724832214765,9.0
0,15.5,1,0,8,outs,1,Philadelphia Phillies,5216700,5,5.066666666666666,70,0,3.2147647058823527,9.0
0,3.5,0,0,8,era,1,Philadelphia Phillies,5216700,5,5.066666666666666,70,0,3.2147647058823527,9.0
0,5.5,0,0,6,hits,1,Philadelphia Phillies,5216700,5,5.066666666666666,70,0,3.2147647058823527,9.0
1,15.5,1,0,21,outs,0,Chicago Cubs,31086,7,4.2,78,9.2,4.564138613861386,8.5
1,2.5,0,0,21,era,1,Chicago Cubs,31086,7,4.2,78,9.2,4.564138613861386,8.5
1,5.5,0,0,23,hits,1,Chicago Cubs,31086,7,4.2,78,9.2,4.564138613861386,8.5
0,1.5,0,0,20,era,3,Detroit Tigers,4629089,4,5.733333333333333,77.8,6.3,2.732655870445344,8.0
0,17.5,1,0,20,outs,2,Detroit Tigers,4629089,4,5.733333333333333,77.8,6.3,2.732655870445344,8.0
0,4.5,0,0,25,hits,3,Detroit Tigers,4629089,4,5.733333333333333,77.8,6.3,2.732655870445344,8.0
0,14.5,1,1,3,outs,3,Baltimore Orioles,4917686,7,4.066666666666666,85,6.9,4.214363636363636,8.5
0,2.5,0,1,3,era,1,Baltimore Orioles,4917686,7,4.066666666666666,85,6.9,4.214363636363636,8.5
0,4.5,0,1,5,hits,2,Baltimore Orioles,4917686,7,4.066666666666666,85,6.9,4.214363636363636,8.5
1,1.5,0,1,25,era,3,Oakland Athletics,40921,8,5.333333333333333,81.1,4.7,4.389267605633803,8.5
1,17.5,1,1,25,outs,2,Oakland Athletics,40921,8,5.333333333333333,81.1,4.7,4.389267605633803,8.5
1,4.5,0,1,26,hits,2,Oakland Athletics,40921,8,5.333333333333333,81.1,4.7,4.389267605633803,8.5
1,14.5,1,0,2,outs,1,New York Yankees,42823,4,3.7999999999999994,78,9.2,4.566888888888888,9.0
1,3.5,0,0,2,era,1,New York Yankees,42823,4,3.7999999999999994,78,9.2,4.566888888888888,9.0
1,4.5,0,0,10,hits,1,New York Yankees,42823,4,3.7999999999999994,78,9.2,4.566888888888888,9.0
1,17.5,1,0,17,outs,1,Washington Nationals,38295,5,5.033333333333333,85,6.9,4.809520532741399,8.5
1,2.5,0,0,17,era,3,Washington Nationals,38295,5,5.033333333333333,85,6.9,4.809520532741399,8.5
1,5.5,0,0,17,hits,2,Washington Nationals,38295,5,5.033333333333333,85,6.9,4.809520532741399,8.5
0,15.5,0,0,7,outs,2,Philadelphia Phillies,40944,5,5.666666666666667,81.9,5.8,5.1576954314720815,9.0
0,2.5,1,0,7,era,1,Philadelphia Phillies,40944,5,5.666666666666667,81.9,5.8,5.1576954314720815,9.0
0,4.5,1,0,6,hits,1,Philadelphia Phillies,40944,5,5.666666666666667,81.9,5.8,5.1576954314720815,9.0
1,15.5,0,0,5,outs,1,Los Angeles Dodgers,33249,4,4.366666666666666,76,5.8,4.8119869281045755,9.0
1,2.5,0,0,5,era,5,Los Angeles Dodgers,33249,4,4.366666666666666,76,5.8,4.8119869281045755,9.0
1,5.5,0,0,9,hits,4,Los Angeles Dodgers,33249,4,4.366666666666666,76,5.8,4.8119869281045755,9.0
0,2.5,0,0,15,era,3,San Francisco Giants,33840,5,4.733333333333333,63.9,12.8,2.9779999999999998,7.5
0,4.5,1,0,15,hits,2,San Francisco Giants,33840,5,4.733333333333333,63.9,12.8,2.9779999999999998,7.5
0,17.5,1,0,12,outs,2,Cleveland Guardians,31258,3,5.033333333333333,78,9.2,4.011333333333333,8.5
0,2.5,1,0,12,era,3,Cleveland Guardians,31258,3,5.033333333333333,78,9.2,4.011333333333333,8.5
0,5.5,0,0,21,hits,4,Cleveland Guardians,31258,3,5.033333333333333,78,9.2,4.011333333333333,8.5
0,15.5,1,0,9,outs,3,New York Mets,4917636,5,4.3999999999999995,81.1,4.7,4.531211009174312,8.5
0,3.5,0,0,9,era,0,New York Mets,4917636,5,4.3999999999999995,81.1,4.7,4.531211009174312,8.5
0,5.5,1,0,11,hits,2,New York Mets,4917636,5,4.3999999999999995,81.1,4.7,4.531211009174312,8.5
1,16.5,1,1,19,outs,1,Colorado Rockies,38173,8,4.066666666666666,101.9,3.4,4.435014590347924,9.0
1,2.5,1,1,19,era,3,Colorado Rockies,38173,8,4.066666666666666,101.9,3.4,4.435014590347924,9.0
1,5.5,0,1,14,hits,3,Colorado Rockies,38173,8,4.066666666666666,101.9,3.4,4.435014590347924,9.0
0,17.5,1,0,26,outs,2,Los Angeles Angels,32811,4,6.333333333333333,81.1,6.9,5.121699731903485,8.5
0,2.5,0,0,26,era,3,Los Angeles Angels,32811,4,6.333333333333333,81.1,6.9,5.121699731903485,8.5
0,5.5,0,0,24,hits,4,Los Angeles Angels,32811,4,6.333333333333333,81.1,6.9,5.121699731903485,8.5
0,17.5,0,0,14,outs,3,Cincinnati Reds,31053,4,6.0,85.9,5.8,4.330671755725191,9.5
0,2.5,1,0,14,era,2,Cincinnati Reds,31053,4,6.0,85.9,5.8,4.330671755725191,9.5
0,5.5,1,0,28,hits,3,Cincinnati Reds,31053,4,6.0,85.9,5.8,4.330671755725191,9.5
1,16.5,0,1,23,outs,3,Pittsburgh Pirates,31098,13,6.333333333333333,72.9,9.2,4.859503461918893,8.5
1,2.5,0,1,23,era,2,Pittsburgh Pirates,31098,13,6.333333333333333,72.9,9.2,4.859503461918893,8.5
1,5.5,0,1,20,hits,2,Pittsburgh Pirates,31098,13,6.333333333333333,72.9,9.2,4.859503461918893,8.5
0,17.5,0,0,10,outs,2,San Diego Padres,33722,3,5.0,72.9,9.2,4.078070871722183,8.5
0,2.5,1,0,10,era,1,San Diego Padres,33722,3,5.0,72.9,9.2,4.078070871722183,8.5
0,6.5,1,0,2,hits,1,San Diego Padres,33722,3,5.0,72.9,9.2,4.078070871722183,8.5
1,17.5,0,1,16,outs,1,Atlanta Braves,32175,7,5.033333333333333,63.9,12.8,6.320857142857143,7.5
1,2.5,1,1,16,era,1,Atlanta Braves,32175,7,5.033333333333333,63.9,12.8,6.320857142857143,7.5
1,4.5,0,1,16,hits,2,Atlanta Braves,32175,7,5.033333333333333,63.9,12.8,6.320857142857143,7.5
0,15.5,0,0,1,outs,3,Arizona Diamondbacks,4415658,4,5.666666666666667,101.9,3.4,5.622444444444445,9.0
0,2.5,1,0,1,era,3,Arizona Diamondbacks,4415658,4,5.666666666666667,101.9,3.4,5.622444444444445,9.0
0,5.5,0,0,4,hits,4,Arizona Diamondbacks,4415658,4,5.666666666666667,101.9,3.4,5.622444444444445,9.0
1,17.5,1,0,17,outs,3,Texas Rangers,41009,5,5.666666666666667,78,4.7,3.2874391244870043,9.5
1,2.5,0,0,17,era,4,Texas Rangers,41009,5,5.666666666666667,78,4.7,3.2874391244870043,9.5
1,5.5,1,0,19,hits,2,Texas Rangers,41009,5,5.666666666666667,78,4.7,3.2874391244870043,9.5
1,18.5,0,1,22,outs,1,Toronto Blue Jays,32151,6,6.0,81.1,6.9,4.510426920462271,8.5
1,2.5,1,1,22,era,3,Toronto Blue Jays,32151,6,6.0,81.1,6.9,4.510426920462271,8.5
1,5.5,1,1,22,hits,3,Toronto Blue Jays,32151,6,6.0,81.1,6.9,4.510426920462271,8.5
1,17.5,0,0,29,outs,3,Miami Marlins,41247,7,5.066666666666666,81.9,5.8,4.955777777777778,9.0
1,2.5,1,0,29,era,3,Miami Marlins,41247,7,5.066666666666666,81.9,5.8,4.955777777777778,9.0
1,5.5,1,0,18,hits,2,Miami Marlins,41247,7,5.066666666666666,81.9,5.8,4.955777777777778,9.0
0,2.5,0,0,8,era,4,Milwaukee Brewers,39251,4,4.0,76,5.8,6.32014463840399,9.0
0,4.5,0,0,7,hits,5,Milwaukee Brewers,39251,4,4.0,76,5.8,6.32014463840399,9.0
0,15.5,0,0,30,outs,1,Chicago White Sox,5132011,5,4.6,78,9.2,4.797718309859155,9.0
0,2.5,0,0,30,era,2,Chicago White Sox,5132011,5,4.6,78,9.2,4.797718309859155,9.0
0,4.5,1,0,29,hits,1,Chicago White Sox,5132011,5,4.6,78,9.2,4.797718309859155,9.0
0,17.5,1,0,19,outs,5,Texas Rangers,3107919,4,7.0,99.1,9.2,3.682462686567164,8.0
0,2.5,0,0,19,era,1,Texas Rangers,3107919,4,7.0,99.1,9.2,3.682462686567164,8.0
0,5.5,1,0,19,hits,0,Texas Rangers,3107919,4,7.0,99.1,9.2,3.682462686567164,8.0
0,17.5,1,0,21,outs,4,Detroit Tigers,4654313,5,5.3999999999999995,76.2,8.9,3.5413793103448272,8.5
0,2.5,0,0,21,era,2,Detroit Tigers,4654313,5,5.3999999999999995,76.2,8.9,3.5413793103448272,8.5
0,5.5,0,0,25,hits,2,Detroit Tigers,4654313,5,5.3999999999999995,76.2,8.9,3.5413793103448272,8.5
1,2.5,0,1,7,era,2,Minnesota Twins,4142539,8,3.4,99.1,9.2,3.730555555555555,8.0
1,5.5,1,1,9,hits,0,Minnesota Twins,4142539,8,3.4,99.1,9.2,3.730555555555555,8.0
0,18.5,0,0,8,outs,0,Milwaukee Brewers,33837,6,5.733333333333333,72.9,16.1,3.2643582453290008,7.5
0,2.5,1,0,8,era,1,Milwaukee Brewers,33837,6,5.733333333333333,72.9,16.1,3.2643582453290008,7.5
0,4.5,0,0,7,hits,2,Milwaukee Brewers,33837,6,5.733333333333333,72.9,16.1,3.2643582453290008,7.5
1,17.5,0,1,25,outs,2,Oakland Athletics,32106,9,5.733333333333333,83.9,4.7,5.012209302325581,8.5
1,2.5,1,1,25,era,3,Oakland Athletics,32106,9,5.733333333333333,83.9,4.7,5.012209302325581,8.5
1,4.5,1,1,26,hits,2,Oakland Athletics,32106,9,5.733333333333333,83.9,4.7,5.012209302325581,8.5
1,2.5,0,0,16,era,2,Atlanta Braves,41216,6,7.066666666666666,65,8.1,2.809591961023142,7.0
1,20.5,1,0,16,outs,2,Atlanta Braves,41216,6,7.066666666666666,65,8.1,2.809591961023142,7.0
1,6.5,0,0,16,hits,2,Atlanta Braves,41216,6,7.066666666666666,65,8.1,2.809591961023142,7.0
0,1.5,1,1,15,era,3,San Francisco Giants,32685,7,3.033333333333333,65,8.1,3.562788778877888,7.0
0,17.5,0,1,15,outs,2,San Francisco Giants,32685,7,3.033333333333333,65,8.1,3.562788778877888,7.0
0,4.5,1,1,15,hits,3,San Francisco Giants,32685,7,3.033333333333333,65,8.1,3.562788778877888,7.0
0,16.5,0,0,9,outs,3,New York Mets,4987645,8,5.466666666666666,83.9,4.7,4.3949630314232895,8.5
0,2.5,1,0,9,era,1,New York Mets,4987645,8,5.466666666666666,83.9,4.7,4.3949630314232895,8.5
0,5.5,0,0,9,hits,1,New York Mets,4987645,8,5.466666666666666,83.9,4.7,4.3949630314232895,8.5
0,15.5,0,1,6,outs,2,Philadelphia Phillies,4683356,7,5.7,85,3.4,4.1125,8.0
0,3.5,1,1,6,era,2,Philadelphia Phillies,4683356,7,5.7,85,3.4,4.1125,8.0
0,5.5,1,1,6,hits,2,Philadelphia Phillies,4683356,7,5.7,85,3.4,4.1125,8.0
0,1.5,1,0,3,era,4,Baltimore Orioles,36071,3,4.2,85.9,3.4,4.1939810189810185,8.5
0,15.5,0,0,3,outs,3,Baltimore Orioles,36071,3,4.2,85.9,3.4,4.1939810189810185,8.5
0,4.5,0,0,5,hits,3,Baltimore Orioles,36071,3,4.2,85.9,3.4,4.1939810189810185,8.5
1,15.5,1,0,5,outs,3,Los Angeles Dodgers,39716,5,5.366666666666667,72.9,16.1,4.073082744702321,7.5
1,2.5,0,0,5,era,0,Los Angeles Dodgers,39716,5,5.366666666666667,72.9,16.1,4.073082744702321,7.5
1,5.5,1,0,8,hits,1,Los Angeles Dodgers,39716,5,5.366666666666667,72.9,16.1,4.073082744702321,7.5
1,18.5,0,0,4,outs,2,Boston Red Sox,32804,5,6.366666666666667,85.9,3.4,3.5524981495188745,8.5
1,2.5,0,0,4,era,2,Boston Red Sox,32804,5,6.366666666666667,85.9,3.4,3.5524981495188745,8.5
1,5.5,0,0,1,hits,3,Boston Red Sox,32804,5,6.366666666666667,85.9,3.4,3.5524981495188745,8.5
1,1.5,0,0,17,era,2,Washington Nationals,31267,4,6.333333333333333,85,3.4,3.4246626180836706,8.0
1,18.5,0,0,17,outs,2,Washington Nationals,31267,4,6.333333333333333,85,3.4,3.4246626180836706,8.0
1,5.5,0,0,17,hits,2,Washington Nationals,31267,4,6.333333333333333,85,3.4,3.4246626180836706,8.0
1,15.5,1,0,12,outs,3,Cleveland Guardians,40934,2,5.066666666666666,76,9.2,4.7856035455278,8.0
1,2.5,0,0,12,era,2,Cleveland Guardians,40934,2,5.066666666666666,76,9.2,4.7856035455278,8.0
1,5.5,0,0,21,hits,3,Cleveland Guardians,40934,2,5.066666666666666,76,9.2,4.7856035455278,8.0
1,18.5,1,0,18,outs,0,Washington Nationals,33709,5,5.3999999999999995,83.9,6.9,4.005168831168831,9.0
1,2.5,0,0,18,era,3,Washington Nationals,33709,5,5.3999999999999995,83.9,6.9,4.005168831168831,9.0
1,5.5,1,0,16,hits,5,Washington Nationals,33709,5,5.3999999999999995,83.9,6.9,4.005168831168831,9.0
1,15.5,0,1,7,outs,1,Minnesota Twins,32672,7,4.766666666666667,99.9,8.1,4.092614020950846,8.5
1,2.5,1,1,7,era,3,Minnesota Twins,32672,7,4.766666666666667,99.9,8.1,4.092614020950846,8.5
1,4.5,1,1,10,hits,3,Minnesota Twins,32672,7,4.766666666666667,99.9,8.1,4.092614020950846,8.5
1,14.5,1,0,11,outs,2,San Diego Padres,39875,5,4.433333333333334,92,6.9,5.030805664830842,11.5
1,3.5,0,0,11,era,2,San Diego Padres,39875,5,4.433333333333334,92,6.9,5.030805664830842,11.5
1,6.5,0,0,2,hits,1,San Diego Padres,39875,5,4.433333333333334,92,6.9,5.030805664830842,11.5
1,18.5,0,0,4,outs,2,Boston Red Sox,39878,3,5.733333333333333,83.9,10.3,3.6048093994778068,8.5
1,2.5,1,0,4,era,3,Boston Red Sox,39878,3,5.733333333333333,83.9,10.3,3.6048093994778068,8.5
1,5.5,1,0,1,hits,2,Boston Red Sox,39878,3,5.733333333333333,83.9,10.3,3.6048093994778068,8.5
0,15.5,0,0,8,outs,2,Milwaukee Brewers,4345076,5,5.0,76,9.2,3.4530697674418604,8.0
0,2.5,1,0,8,era,3,Milwaukee Brewers,4345076,5,5.0,76,9.2,3.4530697674418604,8.0
0,4.5,1,0,8,hits,3,Milwaukee Brewers,4345076,5,5.0,76,9.2,3.4530697674418604,8.0
0,17.5,1,0,22,outs,2,Detroit Tigers,32081,3,5.166666666666667,75.8,9.8,4.212461538461539,8.0
