homeaway,line,hit,rightleft,opprank,last5,oppteam,pitcherID,k9,righthitters,inningspitchedlast3,kpercent,temperature,wind,fip,overunder,walkperKTeam,Kperwalk
1,5.5,0,0,28,3,Boston Red Sox,3332018,10.27,0,4.366666666666666,0.29,72.9,6.9,3.793060606060606,8.0,0.31462333825701627,2.6666666666666665
1,4.5,0,0,5,0,Washington Nationals,5216700,6.29,3,4.433333333333333,0.18,85.9,12.8,5.4751355932203385,8.5,0.3858800773694391,1.9411764705882353
1,4.5,0,0,21,4,Detroit Tigers,32055,8.69,7,5.066666666666666,0.26,76.9,9.2,3.712423728813559,7.5,0.31693548387096776,3.3529411764705883
0,5.5,1,0,20,2,San Francisco Giants,39910,8.93,7,5.333333333333333,0.26,70.1,5.8,3.328732283464567,7.5,0.3583535108958838,2.6808510638297873
1,4.5,1,0,13,2,Philadelphia Phillies,42170,9.34,4,5.133333333333333,0.29,85.9,10.3,5.071792452830189,8.5,0.39300937766410915,1.6923076923076923
0,4.5,1,1,24,1,Atlanta Braves,34897,6.39,6,6.333333333333333,0.18,79.1,8.1,4.803421052631579,8.0,0.32165109034267914,3.0
1,3.5,0,1,5,2,Washington Nationals,4705677,6.24,6,4.733333333333333,0.18,79.1,6.9,4.299781172584641,8.5,0.38846153846153847,2.3333333333333335
1,7.5,0,1,7,4,Arizona Diamondbacks,33748,12.0,7,5.666666666666667,0.37,67.9,2.2,2.7941954022988504,7.0,0.4489051094890511,2.9743589743589745
0,5.5,1,0,25,3,Oakland Athletics,4629089,7.0,4,6.3999999999999995,0.21,79.1,4.7,3.306212121212121,7.5,0.3395061728395062,8.555555555555555
0,3.5,0,0,1,3,San Diego Padres,41167,6.4,5,5.066666666666666,0.18,81.9,10.3,4.0072222222222225,8.5,0.4406047516198704,2.782608695652174
1,5.5,0,1,16,3,Los Angeles Angels,4142539,8.13,6,6.666666666666667,0.24,85.9,8.1,3.378548387096774,8.5,0.34364548494983277,5.6
0,5.5,1,0,23,3,Cincinnati Reds,4717803,9.47,5,6.3999999999999995,0.28,83.9,2.2,3.6163725490196077,9.0,0.34200157604412923,2.9272727272727272
0,3.5,0,0,8,2,Texas Rangers,4917819,2.83,5,6.0,0.08,85.9,8.1,5.279240837696335,8.5,0.3846846846846847,1.5
0,5.5,0,0,27,1,Pittsburgh Pirates,41290,7.59,7,5.1000000000000005,0.22,79.1,6.9,4.383795180722892,8.5,0.3235747303543914,3.255813953488372
1,5.5,0,0,30,1,Seattle Mariners,4917636,6.97,4,6.133333333333333,0.2,79.1,4.7,4.581396396396396,7.5,0.34405594405594403,3.739130434782609
1,4.5,1,1,20,2,Detroit Tigers,31098,7.14,7,4.133333333333333,0.2,81.9,10.3,4.912272727272727,8.5,0.3173076923076923,2.2325581395348837
0,5.5,1,0,20,0,San Francisco Giants,32968,6.96,4,5.366666666666667,0.2,67.9,2.2,4.694433962264151,7.0,0.3557692307692308,2.9285714285714284
0,6.5,1,0,26,1,Tampa Bay Rays,39671,9.61,5,6.733333333333333,0.28,87,6.9,3.573648982109809,7.0,0.34418604651162793,5.088235294117647
0,4.5,0,1,17,4,Miami Marlins,39817,8.93,8,4.7,0.27,85.9,10.3,3.087329075882795,8.5,0.28130217028380633,4.258064516129032
1,7.5,1,0,29,1,Colorado Rockies,33860,9.62,5,5.666666666666667,0.29,79.1,8.1,3.082798742138365,8.0,0.2857142857142857,3.238095238095238
1,3.5,0,0,4,1,Houston Astros,4758873,8.02,6,4.0,0.25,83.9,2.2,3.779059405940594,9.0,0.37123420796890183,1.125
1,6.5,1,0,9,0,Minnesota Twins,42480,10.15,6,4.7,0.3,87,6.9,4.2263080895008605,7.0,0.366696191319752,3.358974358974359
0,5.5,0,0,4,4,Houston Astros,4721302,8.73,7,4.833333333333333,0.25,81.9,16.1,3.5456363636363637,8.0,0.3712632594021215,4.444444444444445
0,4.5,0,0,11,4,St. Louis Cardinals,4654313,8.44,5,5.066666666666666,0.26,74.9,13.9,3.6847932960893854,7.0,0.3585069444444444,3.973684210526316
1,7.5,0,1,10,3,Minnesota Twins,41054,10.99,7,4.666666666666667,0.33,70.1,10.3,2.942622381807301,7.5,0.36403508771929827,3.5789473684210527
0,4.5,0,0,28,3,Boston Red Sox,42823,8.27,3,4.7,0.24,67,8.1,4.205622047244095,8.5,0.3149374540103017,2.3333333333333335
1,4.5,1,0,26,3,Tampa Bay Rays,38295,8.58,4,5.033333333333333,0.25,78,6.9,4.378043165467625,8.5,0.3433179723502304,2.25531914893617
1,5.5,0,0,30,3,Seattle Mariners,33793,7.81,6,5.433333333333334,0.23,74.9,13.9,4.0996618478944065,7.0,0.3456445993031359,2.816326530612245
1,5.5,1,1,7,4,Arizona Diamondbacks,36581,8.77,7,6.3999999999999995,0.27,81.9,16.1,3.2138268618714196,8.0,0.4492753623188406,3.06
1,6.5,1,0,29,2,Colorado Rockies,33249,8.18,5,6.333333333333333,0.24,63.1,13.9,4.544604087812264,7.5,0.2850035536602701,2.1052631578947367
1,3.5,1,1,9,2,New York Yankees,4420749,8.53,4,3.1,0.24,65.9,20.8,3.2346315789473685,8.0,0.5066079295154186,2.5714285714285716
0,5.5,0,0,24,1,Atlanta Braves,32667,8.28,7,5.733333333333333,0.24,74.9,4.7,3.8936564417177912,7.5,0.3219814241486068,3.0
1,3.5,1,0,3,4,Cleveland Guardians,4417826,8.67,0,4.366666666666666,0.26,89,5.8,4.552370370370371,9.0,0.39980544747081714,4.0
0,5.5,1,0,16,3,Chicago Cubs,40626,10.44,6,4.0,0.32,65.9,20.8,3.788758832565284,8.0,0.39303482587064675,2.2205882352941178
0,3.5,1,0,1,2,San Diego Padres,5099971,8.25,5,3.4,0.22,78,5.8,5.9736666666666665,8.0,0.4374331550802139,2.75
0,4.5,1,1,14,2,Los Angeles Dodgers,34401,8.3,1,5.7,0.26,89,5.8,3.359304964539007,9.0,0.433389544688027,5.2
1,5.5,1,1,6,2,Toronto Blue Jays,32685,8.44,6,6.333333333333333,0.25,74.9,4.7,3.508086956521739,7.5,0.41488372093023257,2.7058823529411766
1,7.5,1,0,20,1,San Francisco Giants,40429,10.66,4,5.033333333333333,0.31,78,5.8,3.438081946222791,8.0,0.3534551231135822,3.189655172413793
1,5.5,1,0,22,1,Detroit Tigers,4987645,7.68,6,5.7,0.22,76.9,6.9,4.088994619523444,7.0,0.31699604743083004,2.707317073170732
1,6.5,0,0,19,1,Chicago White Sox,36071,10.75,5,5.333333333333333,0.31,67,8.1,4.108076360682372,8.5,0.28198859005704974,4.741935483870968
0,4.5,1,0,21,2,Milwaukee Brewers,4019484,7.89,6,3.4,0.22,63.1,13.9,4.326927536231884,7.5,0.4251592356687898,2.688888888888889
0,3.5,1,1,8,0,Texas Rangers,5221123,8.18,8,5.0,0.23,85,10.3,4.454727272727273,9.0,0.3841354723707665,2.0
1,6.5,1,1,23,2,Cincinnati Reds,33244,9.34,1,6.733333333333333,0.28,72.1,5.8,3.837633354551241,7.5,0.3395638629283489,2.9107142857142856
0,4.5,1,0,12,3,Baltimore Orioles,39639,7.53,1,6.3999999999999995,0.23,78,6.9,4.236545454545454,8.5,0.3672075149444919,2.0
0,7.5,0,1,25,4,Oakland Athletics,42409,10.76,9,6.333333333333333,0.32,76.9,6.9,2.5440689655172415,7.0,0.33715596330275227,6.303030303030303
0,7.5,0,0,18,2,Miami Marlins,31267,9.87,8,6.333333333333333,0.3,87,9.2,3.1993210161662815,7.0,0.28075970272502065,4.130434782608695
0,3.5,1,0,2,3,Kansas City Royals,4791597,9.0,7,4.0,0.22,70.1,10.3,5.409272727272727,7.5,0.3760245901639344,7.333333333333333
0,6.5,0,0,18,1,Miami Marlins,33709,8.49,6,6.033333333333334,0.25,87,10.3,4.017158192090395,8.0,0.2819672131147541,3.7111111111111112
1,4.5,1,0,10,2,Minnesota Twins,4424276,8.15,4,4.466666666666666,0.24,72.1,5.8,4.387896551724138,8.0,0.36086956521739133,3.088235294117647
0,4.5,1,0,2,3,Kansas City Royals,3107919,9.41,5,4.666666666666667,0.29,72.1,5.8,3.787451612903226,8.0,0.37296747967479676,4.153846153846154
1,4.5,1,1,22,0,Detroit Tigers,4179551,8.9,7,1.0333333333333334,0.27,76.9,6.9,2.96121978021978,8.0,0.3176470588235294,9.0
0,5.5,0,1,25,0,Oakland Athletics,5197093,7.91,8,4.3999999999999995,0.23,76.9,6.9,2.968878787878788,8.0,0.3363774733637747,7.25
1,3.5,0,0,19,2,Chicago White Sox,4326801,6.46,4,3.766666666666667,0.19,70.1,8.1,4.094043478260869,8.5,0.28304947283049475,2.4444444444444446
0,5.5,0,1,27,2,Pittsburgh Pirates,4917686,11.15,12,4.8,0.32,62,11.4,3.7136231691078563,8.5,0.3260045489006823,3.206896551724138
1,3.5,1,0,13,0,Philadelphia Phillies,40391,5.23,3,3.0,0.14,87,10.3,7.122908713692945,8.0,0.3894028595458368,1.4
1,7.5,0,0,20,0,San Francisco Giants,34943,10.85,4,5.066666666666666,0.33,83,8.1,3.2398235294117645,7.0,0.3541501976284585,3.4166666666666665
0,4.5,0,1,4,3,Houston Astros,32675,5.57,7,4.733333333333333,0.15,87,18.3,4.864848797250859,8.0,0.3720038350910834,1.8
0,5.5,0,1,28,2,Boston Red Sox,4297835,12.83,7,2.3666666666666667,0.37,70.1,8.1,2.9048805970149254,8.5,0.31532846715328466,5.96875
0,5.5,0,0,14,2,Los Angeles Dodgers,4345076,9.6,1,5.366666666666667,0.28,94.9,2.2,3.7976666666666667,9.0,0.43299832495812396,2.4615384615384617
1,4.5,1,0,15,0,Los Angeles Angels,4622181,7.4,5,3.4,0.19,83.9,15,5.475372294372294,8.5,0.34599504541701076,1.9
0,3.5,1,0,17,0,New York Mets,36056,6.88,1,3.1,0.21,72.1,15,3.7692352941176472,8.5,0.3699753896636587,5.571428571428571
1,4.5,1,0,9,1,New York Yankees,5002950,7.61,4,6.066666666666666,0.22,62,19.5,4.469109756097561,7.5,0.5087565674255692,1.9821428571428572
0,4.5,1,0,24,5,Atlanta Braves,32811,7.1,5,6.733333333333333,0.21,78,10.3,4.708541169789893,8.0,0.32255581216320245,2.8958333333333335
1,4.5,1,1,23,2,Cincinnati Reds,32106,6.99,1,5.366666666666667,0.21,72.1,15,4.8915263157894735,8.5,0.3384853168469861,2.0
1,5.5,1,0,30,3,Seattle Mariners,31053,8.35,5,5.3999999999999995,0.25,71,9.2,4.154393900064893,7.0,0.34599447513812154,2.4237288135593222
0,5.5,1,0,11,5,St. Louis Cardinals,41221,9.28,6,5.3999999999999995,0.29,71,9.2,3.1216047516198704,7.0,0.35628227194492257,5.787878787878788
0,4.5,0,0,1,3,San Diego Padres,41216,7.47,6,6.333333333333333,0.22,83,8.1,2.969583509513742,7.0,0.4372340425531915,3.4130434782608696
1,4.5,0,0,5,3,Washington Nationals,5101355,6.85,5,6.0,0.21,62,11.4,4.255450084602369,8.5,0.39109848484848486,2.4324324324324325
0,5.5,0,0,12,1,Baltimore Orioles,4208281,9.4,3,5.0,0.28,70.1,13.9,4.181,7.0,0.36663844199830653,2.95
1,5.5,0,0,6,4,Toronto Blue Jays,4424862,9.91,3,5.2,0.29,78,10.3,3.3250329218106995,8.0,0.4125809435707678,5.631578947368421
1,6.5,1,0,29,2,Colorado Rockies,39716,8.4,4,4.733333333333333,0.25,62,8.1,4.106,8.0,0.28250175685172174,3.393939393939394
0,2.5,0,1,21,0,Milwaukee Brewers,33138,4.56,7,2.6999999999999997,0.12,62,8.1,6.289298171589311,8.0,0.4246031746031746,2.0
0,4.5,1,1,8,2,Texas Rangers,32151,7.11,8,5.0,0.21,83.9,15,4.527499102333932,8.5,0.3852967227635075,1.9701492537313432
1,6.5,0,1,7,3,Arizona Diamondbacks,41415,10.54,7,5.8,0.3,87,18.3,3.5587208706786173,8.0,0.44573991031390137,4.575
1,5.5,0,0,26,4,Tampa Bay Rays,32804,7.6,5,6.666666666666667,0.21,70.1,13.9,3.566135135135135,7.0,0.3450381679389313,7.352941176470588
1,5.5,1,1,15,3,Los Angeles Angels,32672,9.24,8,5.0,0.26,80,9.2,3.820937284631289,8.5,0.3447993447993448,3.8205128205128207
0,4.5,0,0,8,0,Texas Rangers,5197473,6.43,6,6.0,0.18,80,9.2,11.322857142857142,8.5,0.3862433862433862,1.0
0,4.5,1,0,28,2,Boston Red Sox,36067,6.6,3,5.066666666666666,0.18,67.9,12.8,4.967709497206704,1.0,0.3139956490210297,1.8103448275862069
1,7.5,0,1,6,3,Toronto Blue Jays,30948,11.53,7,6.666666666666667,0.35,74.9,9.2,2.0187484957882074,7.5,0.41079597438243365,6.085714285714285
1,5.5,1,0,13,1,Philadelphia Phillies,40944,9.76,5,5.3999999999999995,0.29,87,11.4,4.8667469879518075,8.5,0.3878231859883236,2.0930232558139537
1,7.5,0,0,29,1,Colorado Rockies,39825,10.19,4,5.366666666666667,0.31,71,11.4,4.299544592030361,7.5,0.2827151854443667,2.9833333333333334
0,6.5,1,0,15,4,Chicago Cubs,32081,10.2,4,5.666666666666667,0.29,70.1,9.2,3.9000000000000004,8.5,0.3914823914823915,3.5416666666666665
1,4.5,1,0,22,1,Detroit Tigers,4414002,9.38,4,4.066666666666666,0.27,78,5.8,4.377916666666667,8.5,0.31853582554517135,3.3333333333333335
1,5.5,1,0,3,3,Cleveland Guardians,33837,10.95,3,5.466666666666666,0.33,101,4.7,3.2610810810810813,8.5,0.39789069990412274,6.206896551724138
1,4.5,1,0,9,2,New York Yankees,31258,6.96,4,6.066666666666666,0.2,70.1,9.2,3.98766598220397,8.5,0.5065160729800173,4.035714285714286
1,5.5,1,0,5,2,Washington Nationals,4918156,9.57,4,5.033333333333333,0.29,63.1,11.4,3.9755596669750233,8.0,0.3874296435272045,3.7096774193548385
1,6.5,1,0,21,2,San Francisco Giants,34848,8.66,7,6.333333333333333,0.25,85.9,4.7,4.487028360049322,8.0,0.3518373729476153,3.5454545454545454
1,5.5,0,0,7,1,Arizona Diamondbacks,6341,7.64,2,4.733333333333333,0.22,85,12.8,5.10722371967655,8.0,0.4469223907225691,2.625
0,4.5,0,1,20,2,Milwaukee Brewers,33839,7.12,8,5.733333333333333,0.2,71,11.4,4.27375,7.5,0.4222573007103394,3.1666666666666665
0,5.5,0,0,11,3,St. Louis Cardinals,35124,8.99,7,6.066666666666666,0.26,72.1,2.2,3.9281439177612794,7.5,0.35580204778157,3.723404255319149
1,5.5,1,0,23,3,Cincinnati Reds,33263,7.81,1,5.3999999999999995,0.23,69,12.8,4.143855421686747,8.0,0.33690658499234305,2.5714285714285716
1,4.5,1,0,10,4,Minnesota Twins,32640,7.75,4,5.666666666666667,0.23,74,5.8,3.7296688741721855,8.0,0.35893011216566006,3.25
1,4.5,0,0,30,2,Seattle Mariners,32116,6.38,5,5.066666666666666,0.18,72.1,2.2,4.210927835051547,7.5,0.3456536618754278,4.583333333333333
0,4.5,1,1,27,3,Pittsburgh Pirates,31313,7.13,8,5.733333333333333,0.2,63.1,11.4,4.4944654088050315,8.0,0.32452830188679244,2.4705882352941178
0,4.5,0,0,4,4,Houston Astros,4916269,7.64,8,6.1000000000000005,0.22,85,12.8,3.777826086956522,8.0,0.3696682464454976,3.676470588235294
0,3.5,0,0,17,0,Miami Marlins,42542,0.0,7,0.0,0.0,87,11.4,13.656190476190476,8.5,0.28431372549019607,0.0
0,4.5,0,0,2,2,Kansas City Royals,41383,7.63,7,4.133333333333334,0.23,74,5.8,4.0440000000000005,8.0,0.3741152679474216,2.4651162790697674
0,5.5,0,0,14,4,Los Angeles Dodgers,4345278,9.7,4,5.3999999999999995,0.29,101,4.7,3.628051948051948,8.5,0.4322527015793849,4.048780487804878
0,4.5,1,0,24,3,Atlanta Braves,4411979,9.23,9,4.033333333333333,0.27,74.9,9.2,4.4248700410396715,7.5,0.3231240428790199,2.2058823529411766
0,5.5,0,0,9,3,New York Yankees,41172,8.44,3,5.3999999999999995,0.24,72.9,8.1,3.6878902513795215,8.5,0.5099394987035436,3.3260869565217392
1,4.5,1,0,12,3,Baltimore Orioles,4720856,8.57,3,6.033333333333334,0.25,70.1,10.3,4.341474507138001,9.5,0.36833333333333335,2.413793103448276
0,5.5,0,1,28,2,Boston Red Sox,5085743,7.31,7,5.066666666666666,0.2,70.1,10.3,5.2415,9.5,0.3132183908045977,1.8571428571428572
1,6.5,1,1,2,2,Kansas City Royals,33696,10.3,6,5.733333333333333,0.3,72.9,8.1,4.330170145477545,8.5,0.37188434695912265,3.62
1,5.5,1,0,23,5,Cincinnati Reds,29155,9.36,5,5.133333333333333,0.28,83.9,5.8,4.440744966442953,8.5,0.3353566009104704,2.719298245614035
0,1.5,0,0,13,3,Philadelphia Phillies,37825,8.92,4,1.7333333333333334,0.28,74.9,6.9,4.530351351351351,8.0,0.39068994181213634,1.375
1,6.5,0,1,25,3,Tampa Bay Rays,42359,7.36,8,6.066666666666666,0.21,74.9,6.9,2.8456666666666663,8.0,0.3433962264150943,3.6486486486486487
1,5.5,0,0,16,3,Los Angeles Angels,5124114,10.92,7,4.733333333333333,0.31,80,8.1,4.04005675146771,8.0,0.34580960130187144,3.875
1,1.5,1,1,3,3,Cleveland Guardians,4623366,6.76,5,1.7666666666666666,0.19,79.1,8.1,4.8047668711656435,9.0,0.4017094017094017,1.6896551724137931
0,4.5,1,1,19,1,Chicago White Sox,42488,8.93,7,3.466666666666667,0.26,79.1,8.1,5.361539682539682,9.0,0.28012769353551475,2.7777777777777777
0,2.5,0,0,14,2,Los Angeles Dodgers,33173,6.11,0,3.466666666666667,0.17,90.9,11.4,5.214714285714285,1.0,0.43388429752066116,2.054054054054054
0,3.5,1,0,24,2,Atlanta Braves,33372,7.22,5,4.433333333333334,0.21,83.9,5.8,3.4984103194103193,8.5,0.32216298552932215,5.444444444444445
1,6.5,1,0,18,2,Miami Marlins,4719507,11.32,6,5.333333333333333,0.35,72.1,9.2,2.6456666666666666,8.0,0.2827140549273021,4.870967741935484
0,5.5,1,1,10,3,Minnesota Twins,4326697,10.56,8,4.733333333333333,0.31,80,8.1,4.059,8.0,0.3578138343296328,2.838709677419355
0,4.5,1,0,6,2,Toronto Blue Jays,3332018,10.58,7,3.6999999999999997,0.31,65.9,10.3,3.53326731078905,9.0,0.4074074074074074,2.8076923076923075
0,3.5,0,0,27,3,Pittsburgh Pirates,5216700,5.94,7,4.733333333333333,0.17,72.1,9.2,5.443150943396226,8.0,0.32381667918858004,1.9444444444444444
1,4.5,0,0,15,1,Chicago Cubs,39251,7.47,0,4.3999999999999995,0.2,90.9,11.4,6.094254237288135,1.0,0.39006514657980457,2.3333333333333335
0,4.5,0,0,21,3,San Francisco Giants,40934,8.43,5,5.333333333333333,0.24,61.1,9.2,4.70592561983471,7.5,0.35252918287937746,2.893617021276596
0,3.5,0,0,26,3,Pittsburgh Pirates,42170,8.24,6,5.433333333333334,0.24,78,5.8,5.390740458015268,8.5,0.32535527299925204,1.5
0,4.5,1,0,28,2,Boston Red Sox,31109,7.18,5,5.433333333333334,0.21,70.1,4.7,3.840308144416457,9.0,0.3124555160142349,2.4358974358974357
1,4.5,1,0,23,2,Cincinnati Reds,4109034,6.79,5,5.733333333333333,0.2,85,5.8,4.06828305582762,8.0,0.3373493975903614,1.711111111111111
0,4.5,0,0,19,1,Chicago White Sox,33194,7.23,4,4.766666666666667,0.21,81.1,8.1,4.782839416058394,8.5,0.2811755361397935,2.558139534883721
0,3.5,1,0,22,2,Detroit Tigers,4720860,5.96,5,4.7,0.16,73.7,7.2,5.660443708609272,8.5,0.3219814241486068,1.0
1,1.5,0,0,17,3,Miami Marlins,4298378,7.74,5,1.3333333333333333,0.24,78,5.8,3.549093023255814,8.5,0.2838813151563753,2.466666666666667
1,6.5,1,0,18,2,New York Mets,33148,9.06,8,5.766666666666667,0.26,67,6.9,3.980680981595092,8.0,0.3685897435897436,2.7333333333333334
0,4.5,0,1,6,2,Toronto Blue Jays,40921,7.31,6,6.7,0.21,67,6.9,4.008702544031311,8.0,0.4091726618705036,1.9761904761904763
1,4.5,0,0,1,3,San Diego Padres,42406,8.69,5,5.133333333333333,0.25,69,6.9,3.3979302325581395,7.0,0.440713536201469,7.545454545454546
0,4.5,0,0,10,2,Minnesota Twins,41065,6.75,3,5.733333333333333,0.19,80,10.3,5.25899871877002,8.0,0.3596938775510204,1.9830508474576272
1,3.5,1,0,3,4,Cleveland Guardians,4620398,6.27,2,4.733333333333333,0.18,81.1,8.1,4.664758945386064,8.5,0.4005655042412818,2.176470588235294
1,5.5,0,0,29,0,Colorado Rockies,5182933,7.05,6,4.7,0.21,73.7,7.2,4.851698795180723,8.5,0.28172942817294283,2.5
1,4.5,1,0,12,1,Baltimore Orioles,41277,8.35,2,5.733333333333333,0.25,70.1,4.7,4.6850789946140035,9.0,0.3685950413223141,3.4444444444444446
1,5.5,0,1,24,3,Atlanta Braves,39636,9.67,8,6.0,0.27,81.1,4.7,3.673261046906866,7.5,0.32323996971990915,2.6779661016949152
1,3.5,1,0,2,3,Kansas City Royals,32815,6.62,8,5.066666666666666,0.19,74,5.8,4.662482781904119,8.5,0.37091988130563797,1.8166666666666667
0,5.5,1,0,7,3,Arizona Diamondbacks,31174,8.88,3,6.666666666666667,0.26,105,2.2,3.913842105263158,7.5,0.4451327433628319,4.166666666666667
1,7.5,1,0,16,2,Los Angeles Angels,39671,9.74,9,6.8,0.28,80,10.3,3.5259059727971613,8.0,0.3438003220611916,5.228571428571429
1,5.5,0,1,25,3,Tampa Bay Rays,39817,8.73,7,4.666666666666667,0.26,78,5.8,3.0974052098408102,7.5,0.3451127819548872,4.0606060606060606
0,5.5,0,0,5,4,Washington Nationals,33860,9.62,3,6.0,0.29,81.1,4.7,3.083396255850234,7.5,0.3869767441860465,3.261904761904762
0,3.5,0,0,11,1,St. Louis Cardinals,4758873,7.15,5,5.05,0.22,85,5.8,3.177,8.0,0.35478408128704486,1.5
0,5.5,1,0,9,2,New York Yankees,34873,7.88,4,6.366666666666667,0.23,74,5.8,3.2754455958549222,8.5,0.5038428693424424,3.7555555555555555
0,4.5,0,1,14,3,Los Angeles Dodgers,5134630,8.94,1,6.666666666666667,0.26,74,10.3,3.826594003747658,8.0,0.4332784184514003,6.36
1,6.5,1,0,27,2,Oakland Athletics,4726080,10.84,10,4.466666666666667,0.31,81.1,12.8,4.18309756097561,8.5,0.33383121732636295,2.5901639344262297
0,6.5,0,0,13,1,Philadelphia Phillies,42480,10.09,3,5.033333333333333,0.3,78,5.8,4.330846153846154,7.5,0.39026402640264024,3.341463414634146
1,4.5,1,0,15,4,Chicago Cubs,4872587,10.62,0,5.0,0.31,74,10.3,2.5103333333333335,8.0,0.388529886914378,5.411764705882353
0,5.5,0,0,30,2,Seattle Mariners,32055,8.72,5,3.466666666666667,0.26,69,6.9,3.911375,7.0,0.34625850340136055,3.6470588235294117
1,5.5,1,0,8,3,Texas Rangers,39910,9.07,5,5.666666666666667,0.27,105,2.2,3.2527575757575757,7.5,0.38448125544899736,2.7142857142857144
1,4.5,1,1,17,1,Miami Marlins,4705677,6.25,9,4.666666666666667,0.19,78.1,2.2,4.221241809672387,9.0,0.284688995215311,2.282051282051282
1,7.5,1,1,21,3,Milwaukee Brewers,33748,12.13,10,3.6666666666666665,0.37,65,21.9,2.697739130434783,7.0,0.4221183800623053,3.024390243902439
1,5.5,0,0,15,2,Chicago Cubs,4326703,8.33,0,5.333333333333333,0.23,69,9.2,7.138962962962963,8.5,0.3946945337620579,1.7241379310344827
1,5.5,0,0,16,4,New York Mets,4734325,8.0,9,7.0,0.24,69,6.9,4.499210412147505,7.5,0.37229783827061647,4.1
0,3.5,1,1,11,1,St. Louis Cardinals,42431,7.62,9,3.6500000000000004,0.25,87,5.8,4.637538461538462,8.0,0.35432409739714527,3.6666666666666665
1,4.5,1,0,1,4,San Diego Padres,4629089,7.02,5,6.033333333333334,0.21,65.9,5.8,3.347102661596958,7.0,0.4376299376299376,8.2
1,4.5,1,0,29,1,Colorado Rockies,41167,6.78,3,5.3999999999999995,0.18,77.6,8.1,3.9827940552016985,8.0,0.28027681660899656,3.0869565217391304
0,4.5,0,1,7,2,Arizona Diamondbacks,4142539,8.28,7,6.333333333333333,0.24,101.9,4.7,3.835509202453988,8.5,0.44366197183098594,6.0
0,6.5,1,1,9,4,New York Yankees,41054,10.97,7,5.0,0.33,74.9,8.1,2.991135759676488,8.0,0.5042372881355932,3.5166666666666666
0,4.5,0,0,20,3,San Francisco Giants,33950,7.19,6,4.733333333333333,0.2,65,21.9,4.792883116883117,7.0,0.35321456235476373,3.1538461538461537
1,4.5,0,0,3,3,Cleveland Guardians,42823,8.54,4,5.333333333333333,0.24,81.1,6.9,4.319552311435523,7.5,0.4005602240896359,2.4375
0,5.5,1,0,28,2,Boston Red Sox,38295,8.6,7,5.033333333333333,0.25,70.1,5.8,4.233529610829104,9.5,0.31236749116607776,2.306122448979592
1,7.5,0,0,27,1,Oakland Athletics,4717803,9.57,5,6.066666666666666,0.28,81.9,11.4,3.6063797468354433,8.0,0.3328391401037806,3.0
0,3.5,0,0,10,1,Minnesota Twins,4917819,3.06,4,6.0,0.09,83,6.9,5.35287074829932,9.0,0.3598645215918713,1.6666666666666667
1,4.5,1,0,23,2,Atlanta Braves,41290,7.59,5,4.766666666666667,0.22,81.1,9.2,4.292279069767442,7.5,0.3220466516177577,3.2954545454545454
0,3.5,0,0,4,3,Houston Astros,4917636,6.76,7,5.066666666666666,0.2,81.9,11.4,4.489993174061434,8.0,0.3699530516431925,3.6666666666666665
0,2.5,0,1,25,1,Pittsburgh Pirates,4905922,5.81,10,2.1,0.14,78.1,2.2,8.014709677419354,9.0,0.3253731343283582,2.0
0,3.5,0,1,14,2,Los Angeles Dodgers,4420749,8.34,1,3.733333333333333,0.23,69,9.2,4.688195121951219,8.5,0.4364232977850697,2.111111111111111
1,4.5,1,0,24,2,Cincinnati Reds,30820,8.42,7,5.333333333333333,0.24,87,5.8,4.301112511251125,8.0,0.33532486930545186,2.4761904761904763
1,5.5,0,0,2,3,Kansas City Royals,40626,10.38,7,4.333333333333333,0.32,74.9,8.1,3.8268875739644974,8.0,0.37084148727984345,2.2285714285714286
0,5.5,1,1,19,3,Chicago White Sox,34401,9.55,9,6.0,0.29,81.1,6.9,3.054787878787879,7.5,0.27956147220046984,5.0
0,5.5,1,1,5,2,Washington Nationals,32685,8.46,6,6.333333333333333,0.25,81.1,9.2,3.5154255874673632,7.5,0.38341013824884795,2.823529411764706
1,4.5,0,0,8,2,Texas Rangers,32968,6.95,9,6.033333333333334,0.2,101.9,4.7,4.807578947368421,8.5,0.38782608695652177,2.75
0,7.5,0,0,30,2,Seattle Mariners,40429,10.66,4,5.033333333333333,0.31,65.9,5.8,3.405528535980149,7.0,0.34732566012186866,3.183333333333333
1,5.5,1,0,12,3,Baltimore Orioles,36071,10.88,1,5.666666666666667,0.32,70.1,5.8,4.043544539116963,9.5,0.3663934426229508,4.875
0,5.5,1,1,6,3,Toronto Blue Jays,33244,9.38,5,6.466666666666666,0.29,69,6.9,3.779658536585366,7.5,0.4103479036574487,2.85
0,4.5,0,0,13,3,Philadelphia Phillies,39639,7.49,5,6.066666666666666,0.23,79.1,5.8,4.274169717138103,7.5,0.390304026294166,2.0833333333333335
0,3.5,0,0,22,3,Detroit Tigers,4415658,6.86,5,3.0666666666666664,0.17,77.6,8.1,6.167202346041056,8.0,0.32076923076923075,4.333333333333333
1,7.5,1,0,25,1,Tampa Bay Rays,31267,9.99,6,6.333333333333333,0.31,79.1,5.8,3.2150625,7.5,0.3447761194029851,4.061224489795919
1,5.5,0,0,18,1,Los Angeles Angels,4791597,9.68,6,4.0,0.24,83,6.9,6.004685258964143,9.0,0.34394904458598724,5.4
